Facility ID,Facility name,Company name,City,Address,Postal code,Province,Latitude,Longitude,Total emissions,Units,Report year,Industry classification,Industry classification link,Facility information,Facility details
11492,W.R. Grace Canada Corp.,W. R. Grace Canada Corp.,Salaberry-de-Valleyfield, 42 Fabre,J6S 4K7,Quebec,45.2653,-74.1122,30.02,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,All Other Misc. Chemical Product Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=325999,https://climate-change.canada.ca/facility-emissions/GHGRP-G11492-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111492&GoCTemplateCulture=en-CA
"
11493,Aiken Creek Sour Gas Plant c-038-C,Black Swan Energy,N/A,,N/A,British Columbia,57.03125,-121.84687,67.75,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11493-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111493&GoCTemplateCulture=en-CA
"
11494,Edam CPF 06-11-048-19 W3M,Serafina Energy Ltd.,Vawn,,N/A,Saskatchewan,53.12342,-108.6769,211.96,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11494-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111494&GoCTemplateCulture=en-CA
"
11495,Edam West Thermal 11-19-048-20W3,Husky Oil Operations Limited,Lloydminster,4335 44  Street,S9V0Z8,Saskatchewan,53.15615,-108.92082,117.81,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11495-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111495&GoCTemplateCulture=en-CA
"
11496,Rainy River Project,New Gold,Emo, 5967 Highway 11/71 Highway,P0W 1E0,Ontario,48.848,-94.003,169.34,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Gold & Silver Ore Mining,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=212220,https://climate-change.canada.ca/facility-emissions/GHGRP-G11496-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111496&GoCTemplateCulture=en-CA
"
11497,Birley Umbach A-072-F/094-H-03,Chinook Energy (2010) Inc.,Beatton River,,N/A,British Columbia,57.49334,-121.67716,10.68,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11497-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111497&GoCTemplateCulture=en-CA
"
11498,Townsend Gas Plant,AltaGas Ltd.,N/A,,N/A,British Columbia,56.69375,-122.15312,101.25,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11498-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111498&GoCTemplateCulture=en-CA
"
11499,PROGRESS BUBBLES A-053-B/094-G-08,Progress Energy Canada Ltd.,Fort st. John,,N/A,British Columbia,57.29375,-122.15312,11.83,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11499-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111499&GoCTemplateCulture=en-CA
"
11500,"Cascades Groupe Tissu Lachute, une division de Cascades Canad",Cascades Canada ULC,Lachute, 115 Princesse Street,J8H 4M3,Quebec,45.39056,-74.20417,12.11,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Paper (except Newsprint) Mills,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=322121,https://climate-change.canada.ca/facility-emissions/GHGRP-G11500-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111500&GoCTemplateCulture=en-CA
"
11501,NBRHC,North Bay Regional Health Centre,North Bay, 50 College Drive,P1B 5A4,Ontario,46.32931,-79.48668,12.02,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,General (except paediatric) hospitals,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=622111,https://climate-change.canada.ca/facility-emissions/GHGRP-G11501-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111501&GoCTemplateCulture=en-CA
"
11502,Alameda Sour Gas Plant 16-08,Steel Reef Infrastructure Corp.,Alameda,,S0C 0A0,Saskatchewan,49.28808,-102.3682,29.53,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11502-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111502&GoCTemplateCulture=en-CA
"
11503,LRE - Caltex 07-14,Long Run Exploration Ltd,NA,,N/A,Alberta,54.53625,-118.79003,19.08,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11503-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111503&GoCTemplateCulture=en-CA
"
11504,7Gen Pad 23 - 16-23-063-05 W6M,Seven Generations Energy Ltd.,Kakwa,,N/A,Alberta,54.47063,-118.63286,40.93,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11504-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111504&GoCTemplateCulture=en-CA
"
11505,7G Pad 6 - 08-06-064-04 W6M,Seven Generations Energy Ltd.,Kakwa,,N/A,Alberta,54.50704,-118.58254,39.83,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11505-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111505&GoCTemplateCulture=en-CA
"
11506,7G Pad 31 - 02-31-063-04W6,Seven Generations Energy Ltd.,Kakwa,,N/A,Alberta,54.48876,-118.58881,63.89,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11506-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111506&GoCTemplateCulture=en-CA
"
11507,7G Pad 4-14 - 04-14-064-05W6,Seven Generations Energy Ltd.,Kakwa,,N/A,Alberta,54.53251,-118.65173,39.11,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11507-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111507&GoCTemplateCulture=en-CA
"
11508,Cutbank 10-10-065-05 W6M,Seven Generations Energy Ltd.,Cutbank,,N/A,Alberta,54.61245,-118.66438,58.22,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11508-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111508&GoCTemplateCulture=en-CA
"
11509,Altana Pendant D'oreille 01-17,Pine Cliff Energy Ltd.,N/A,,N/A,Alberta,49.2047,-111.04019,10.78,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11509-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111509&GoCTemplateCulture=en-CA
"
11510,Wascana Many Islands 04-16,Pine Cliff Energy Ltd.,N/A,,N/A,Alberta,50.16625,-110.09291,14.79,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11510-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111510&GoCTemplateCulture=en-CA
"
11511,Pancan Alderson Monogram 13-14,Pine Cliff Energy Ltd.,N/A,,N/A,Alberta,50.43916,-111.28455,15.42,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11511-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111511&GoCTemplateCulture=en-CA
"
11512,Homestead Hatton 14-2 Battery,Pine Cliff Energy Ltd.,N/A,,N/A,Saskatchewan,50.06066,-109.72793,18.08,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11512-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111512&GoCTemplateCulture=en-CA
"
11513,Bethune Mine,K+S Potash Canada General Partnership,Bethune,,S0G 0H0,Saskatchewan,50.65,-105.38,262.43,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Potash Mining,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=212396,https://climate-change.canada.ca/facility-emissions/GHGRP-G11513-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111513&GoCTemplateCulture=en-CA
"
11514,Wildhay 11-22,Tourmaline Oil Corp,Calgary,3700 250 6th Avenue Southwest,T2P 3H7,Alberta,53.76832,-117.48534,33.24,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11514-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111514&GoCTemplateCulture=en-CA
"
11515,Duverney 15-04,Tourmaline Oil Corp,Calgary,3700 250 6th Avenue Southwest,T2P 3H7,Alberta,53.99023,-117.3553,17.27,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11515-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111515&GoCTemplateCulture=en-CA
"
11516,Columbia 15-36,Tourmaline Oil Corp,Calgary,3700 250 6th Avenue Southwest,T2P 3H7,Alberta,52.84154,-116.04149,42.49,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11516-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111516&GoCTemplateCulture=en-CA
"
11517,Redwater Fractionation Site Facility II (RFS II),Pembina Pipeline Corporation,Gibbons,  Range Rd 220,T0A 1N0,Alberta,53.81251,-113.12762,95.18,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11517-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111517&GoCTemplateCulture=en-CA
"
11518,Ante Creek Multi-Well Gas Battery 05-26,Enerplus Corporation,Calgary, 333 7 Avenue Southwest,T2P 2Z1,Alberta,54.73964,-117.52749,13.09,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11518-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111518&GoCTemplateCulture=en-CA
"
11519,Mine Renard,Les Diamants Stornoway (Canada) inc. (Martin Boucher),Baie-James,  km 650 route 167 Nord  North,N/A,Quebec,52.81,-72.2,63.08,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Diamond Mines,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=212392,https://climate-change.canada.ca/facility-emissions/GHGRP-G11519-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111519&GoCTemplateCulture=en-CA
"
11520,Horse Sweet Gas Plant 14-23-058-26W5,Canadian Natural Resources Limited,n/a,,N/A,Alberta,54.0334,-117.7569,30.53,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11520-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111520&GoCTemplateCulture=en-CA
"
11521,Sturgeon Refinery,North West Redwater Partnership,Gibbons, 56212 Range Road 220 Road,N/A,Alberta,53.8426,-113.1209,98.57,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Petroleum Refineries,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=324110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11521-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111521&GoCTemplateCulture=en-CA
"
11522,University of Regina - Main Campus,University of Regina,Regina, 3737 Wascana Parkway,S4S0A2,Saskatchewan,50.41521,-104.58843,12.99,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Universities,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=611310,https://climate-change.canada.ca/facility-emissions/GHGRP-G11522-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111522&GoCTemplateCulture=en-CA
"
11523,Comox Valley Waste Management Centre,Comox Valley Regional District,Cumberland, 3699 Bevan Road,V0R 1S0,British Columbia,49.63765,-125.05385,32.09,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Waste Treatment & Disposal,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=562210,https://climate-change.canada.ca/facility-emissions/GHGRP-G11523-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111523&GoCTemplateCulture=en-CA
"
11524,Campbell River Waste Management Centre,Comox Valley Regional District,Campbell River, 6700 Argonaut Road,V9H 1P1,British Columbia,50.00816,-125.34886,38.71,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Waste Treatment & Disposal,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=562210,https://climate-change.canada.ca/facility-emissions/GHGRP-G11524-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111524&GoCTemplateCulture=en-CA
"
11525,City of Wetaskiwin Landfill,City of Wetaskiwin,Wetaskiwin,,N/A,Alberta,52.99753,-113.4131,12.08,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Waste Collection,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=562110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11525-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111525&GoCTemplateCulture=en-CA
"
11526,Tooga Gas Plant B-031-I,Canadian Natural Resources Limited,Peace River,0,V1J4H7,British Columbia,59.1936,-120.5111,17.96,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11526-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111526&GoCTemplateCulture=en-CA
"
11527,Flagstaff Waste Regional Landfill,Flagstaff Regional Solid Waste Management,Sedgewick, 45125 Range Road 122,T0B 4C0,Alberta,52.86229,-111.64862,16.71,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Waste Treatment & Disposal,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=562210,https://climate-change.canada.ca/facility-emissions/GHGRP-G11527-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111527&GoCTemplateCulture=en-CA
"
11528,Dawson Sour Gas Plant 13-07,ARC Resources,n/a,    Southwest,N/A,British Columbia,55.92465,-120.18875,52.75,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11528-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111528&GoCTemplateCulture=en-CA
"
11529,ARCRES HZ INGA 14-24-86-23,ARC Resources,n/a,    Southwest,N/A,British Columbia,56.49897,-121.52086,11.85,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11529-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111529&GoCTemplateCulture=en-CA
"
11530,South Health Campus,Alberta  Health Services,Calgary, 4448 Front Street Street Southeast,T3M 1M4,Alberta,50.88195,-113.95189,17.47,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,General (except paediatric) hospitals,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=622111,https://climate-change.canada.ca/facility-emissions/GHGRP-G11530-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111530&GoCTemplateCulture=en-CA
"
11531,Sinclair 03-04-008-29 W1M,Tundra Oil & Gas Limited,Sinclair,,N/A,Manitoba,49.62268,-101.36274,19.07,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11531-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111531&GoCTemplateCulture=en-CA
"
11532,Sinclair 13-14-008-29 W1M,Tundra Oil & Gas Limited,Sinclair,,N/A,Manitoba,49.66277,-101.3242,30.67,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11532-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111532&GoCTemplateCulture=en-CA
"
11533,Daly 08-28-009-29 W1M,Tundra Oil & Gas Limited,Cromer,,N/A,Manitoba,49.77455,-101.351,18.38,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11533-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111533&GoCTemplateCulture=en-CA
"
